Date mutation,Nature mutation,Valeur fonciere,Code postal,Code departement,Type de voie,Voie,Surface reelle bati,Nombre pieces principales,Type local,Surface terrain,z_score
27/07/2023,Vente,,93000,93,RUE,PROUDHON,76.0,3.0,Maison,310.0,
28/07/2023,Vente,,93000,93,RUE,GILBERT HANOT,46.0,2.0,Maison,236.0,
01/08/2023,Vente,,93000,93,RUE,BOURGOGNE,76.0,5.0,Maison,358.0,
03/08/2023,Vente,,93000,93,RUE,RENE CAMIER,57.0,3.0,Maison,257.0,
21/07/2023,Vente,,93000,93,AV,JEAN JAURES,37.0,2.0,Appartement,466.0,
21/07/2023,Vente,,93000,93,AV,JEAN JAURES,40.0,0.0,Local industriel. commercial ou assimilé,466.0,
21/07/2023,Vente,,93000,93,AV,JEAN JAURES,40.0,2.0,Appartement,466.0,
21/07/2023,Vente,,93000,93,AV,JEAN JAURES,40.0,2.0,Appartement,466.0,
01/09/2023,Vente,,93000,93,RUE,DE LENINGRAD,0.0,0.0,Dépendance,380.0,
01/09/2023,Vente,,93000,93,RUE,DE LENINGRAD,0.0,0.0,Dépendance,380.0,
01/09/2023,Vente,,93000,93,RUE,DE LENINGRAD,77.0,4.0,Maison,380.0,
07/09/2023,Vente,,93000,93,RUE,BOIS D AMOUR,46.0,3.0,Maison,307.0,
07/09/2023,Vente,,93000,93,RUE,BOIS D AMOUR,0.0,0.0,Dépendance,307.0,
02/08/2023,Vente,,93000,93,RUE,EDOUARD RENARD,66.0,3.0,Appartement,2500.0,
02/08/2023,Vente,,93000,93,RUE,EDOUARD RENARD,20756.0,0.0,Local industriel. commercial ou assimilé,2500.0,
02/08/2023,Vente,,93000,93,RUE,EDOUARD RENARD,66.0,3.0,Appartement,2500.0,
02/08/2023,Vente,,93000,93,RUE,EDOUARD RENARD,66.0,3.0,Appartement,2500.0,
29/08/2023,Vente,,93000,93,RUE,DE VARSOVIE,99.0,5.0,Maison,323.0,
08/09/2023,Vente,,93000,93,RUE,VICTOR HUGO,91.0,4.0,Maison,255.0,
14/09/2023,Vente,,93000,93,RUE,GALLIENI,67.0,3.0,Maison,244.0,
04/10/2023,Vente,,93000,93,RUE,DE MOSCOU,72.0,4.0,Maison,285.0,
26/09/2023,Vente,,93000,93,RUE,DU MUGUET,0.0,0.0,Dépendance,282.0,
26/09/2023,Vente,,93000,93,RUE,DU MUGUET,125.0,5.0,Maison,282.0,
18/09/2023,Vente,,93000,93,RUE,DE LENINGRAD,0.0,0.0,Dépendance,382.0,
18/09/2023,Vente,,93000,93,RUE,DE LENINGRAD,80.0,3.0,Maison,382.0,
28/09/2023,Vente,,93000,93,RUE,DE L INTERNATIONALE,28.0,2.0,Appartement,330.0,
28/09/2023,Vente,,93000,93,RUE,DE L INTERNATIONALE,0.0,0.0,Dépendance,330.0,
28/09/2023,Vente,,93000,93,RUE,DE L INTERNATIONALE,24.0,1.0,Appartement,330.0,
28/09/2023,Vente,,93000,93,RUE,DE L INTERNATIONALE,24.0,1.0,Appartement,330.0,
25/10/2023,Vente,,93000,93,RUE,BOURGOGNE,0.0,0.0,Dépendance,361.0,
25/10/2023,Vente,,93000,93,RUE,BOURGOGNE,76.0,4.0,Maison,361.0,
09/11/2023,Vente,,93000,93,AV,ED VAILLANT,114.0,4.0,Maison,122.0,
26/10/2023,Vente,,93000,93,RUE,DES SABLONS,48.0,1.0,Maison,160.0,
26/10/2023,Vente,,93000,93,RUE,DES SABLONS,0.0,0.0,Dépendance,160.0,
21/11/2023,Vente,,93000,93,RUE,FONTAINE,80.0,0.0,Local industriel. commercial ou assimilé,261.0,
21/11/2023,Vente,,93000,93,RUE,FONTAINE,190.0,7.0,Maison,261.0,
29/11/2023,Vente,,93000,93,RUE,GASTON CREPIN,103.0,4.0,Maison,288.0,
28/11/2023,Vente,,93000,93,RUE,EUGENE VARLIN,80.0,4.0,Maison,300.0,
13/12/2023,Vente,,93000,93,RUE,MOREAU,89.0,4.0,Maison,300.0,
13/12/2023,Vente,,93000,93,RUE,MOREAU,0.0,0.0,Dépendance,300.0,
13/12/2023,Vente,,93000,93,RUE,MOREAU,0.0,0.0,Dépendance,300.0,
21/12/2023,Vente,,93000,93,RUE,DES COURTILLIERES,0.0,0.0,Dépendance,293.0,
21/12/2023,Vente,,93000,93,RUE,DES COURTILLIERES,44.0,3.0,Maison,293.0,
29/12/2023,Vente,,93000,93,RUE,ALCIDE VELLARD,60.0,4.0,Maison,890.0,
12/12/2023,Vente,,93000,93,RUE,DE MOSCOU,52.0,2.0,Maison,103.0,
12/12/2023,Vente,,93000,93,RUE,DE MOSCOU,0.0,0.0,Dépendance,103.0,
29/12/2023,Vente,,93000,93,RUE,JEAN COQUELIN,68.0,4.0,Maison,356.0,
29/12/2023,Vente,,93000,93,RUE,JEAN COQUELIN,62.0,4.0,Maison,307.0,
29/12/2023,Vente,,93000,93,RUE,JEAN COQUELIN,68.0,4.0,Maison,340.0,
29/12/2023,Vente,,93000,93,RUE,JEAN COQUELIN,68.0,4.0,Maison,398.0,
29/12/2023,Vente,,93000,93,RUE,JEAN COQUELIN,0.0,0.0,Dépendance,398.0,
29/12/2023,Vente,,93000,93,RUE,JEAN COQUELIN,0.0,0.0,Dépendance,385.0,
29/12/2023,Vente,,93000,93,RUE,JEAN COQUELIN,0.0,0.0,Dépendance,385.0,
29/12/2023,Vente,,93000,93,RUE,JEAN COQUELIN,68.0,6.0,Maison,385.0,
29/12/2023,Vente,,93000,93,RUE,JEAN COQUELIN,40.0,2.0,Maison,385.0,
